| Reward: -12808 | Episode: 0 | Qmax: 1.668934944767022 | Exploration: 0.7 | Step: 999 | LR:0.0015
| Reward: -234 | Episode: 2506 | Qmax: 97.9422324440696 | Exploration: 0.0496265352943 | Step: 55 | LR:5.1945244e-23
| Reward: -243 | Episode: 2507 | Qmax: 98.93917652476918 | Exploration: 0.0496265352943 | Step: 55 | LR:5.090634e-23
| Reward: -243 | Episode: 2508 | Qmax: 99.1924273404208 | Exploration: 0.0496265352943 | Step: 55 | LR:4.988821e-23
| Reward: -234 | Episode: 2509 | Qmax: 98.6043150468306 | Exploration: 0.0496265352943 | Step: 55 | LR:4.889045e-23
| Reward: -451 | Episode: 2510 | Qmax: 97.8830475125994 | Exploration: 0.0496265352943 | Step: 56 | LR:4.791264e-23
| Reward: -263 | Episode: 2511 | Qmax: 97.5393355520148 | Exploration: 0.0496265352943 | Step: 57 | LR:4.6954386e-23
| Reward: -364 | Episode: 2512 | Qmax: 98.3889951544293 | Exploration: 0.0496265352943 | Step: 59 | LR:4.6015304e-23
| Reward: -233 | Episode: 2513 | Qmax: 97.86032485961914 | Exploration: 0.0496265352943 | Step: 54 | LR:4.5094997e-23
| Reward: -343 | Episode: 2514 | Qmax: 98.44520105634417 | Exploration: 0.0496265352943 | Step: 56 | LR:4.4193095e-23
| Reward: -243 | Episode: 2515 | Qmax: 98.63885747736151 | Exploration: 0.0496265352943 | Step: 55 | LR:4.3309237e-23
| Reward: -234 | Episode: 2516 | Qmax: 98.27562172629617 | Exploration: 0.0496265352943 | Step: 55 | LR:4.2443052e-23
| Reward: -226 | Episode: 2517 | Qmax: 98.2286126273019 | Exploration: 0.0496265352943 | Step: 56 | LR:4.159419e-23
| Reward: -223 | Episode: 2518 | Qmax: 98.36531714673312 | Exploration: 0.0496265352943 | Step: 53 | LR:4.0762305e-23
| Reward: -243 | Episode: 2519 | Qmax: 98.37146509343927 | Exploration: 0.0496265352943 | Step: 55 | LR:3.994706e-23
| Reward: -233 | Episode: 2520 | Qmax: 98.31565221150716 | Exploration: 0.0496265352943 | Step: 54 | LR:3.9148122e-23
| Reward: -332 | Episode: 2521 | Qmax: 98.46860716078017 | Exploration: 0.0496265352943 | Step: 54 | LR:3.836516e-23
| Reward: -223 | Episode: 2522 | Qmax: 98.27007739948776 | Exploration: 0.0496265352943 | Step: 53 | LR:3.759786e-23
| Reward: -223 | Episode: 2523 | Qmax: 98.06245868610885 | Exploration: 0.0496265352943 | Step: 53 | LR:3.68459e-23
| Reward: -223 | Episode: 2524 | Qmax: 98.48441962476046 | Exploration: 0.0496265352943 | Step: 53 | LR:3.6108985e-23
| Reward: -223 | Episode: 2525 | Qmax: 98.36130739607901 | Exploration: 0.0496265352943 | Step: 53 | LR:3.5386805e-23
| Reward: -454 | Episode: 2526 | Qmax: 97.57512522551973 | Exploration: 0.0496265352943 | Step: 59 | LR:3.4679067e-23
| Reward: -228 | Episode: 2527 | Qmax: 98.04134645133183 | Exploration: 0.0496265352943 | Step: 58 | LR:3.3985488e-23
| Reward: -245 | Episode: 2528 | Qmax: 98.23574280320553 | Exploration: 0.0496265352943 | Step: 57 | LR:3.330578e-23
| Reward: -227 | Episode: 2529 | Qmax: 98.44298754240337 | Exploration: 0.0496265352943 | Step: 57 | LR:3.2639666e-23
| Reward: -342 | Episode: 2530 | Qmax: 98.62850924405184 | Exploration: 0.0496265352943 | Step: 55 | LR:3.198687e-23
| Reward: -227 | Episode: 2531 | Qmax: 98.19302368164062 | Exploration: 0.0496265352943 | Step: 57 | LR:3.1347136e-23
| Reward: -223 | Episode: 2532 | Qmax: 98.45577542286999 | Exploration: 0.0496265352943 | Step: 53 | LR:3.0720194e-23
| Reward: -234 | Episode: 2533 | Qmax: 98.50219490744851 | Exploration: 0.0496265352943 | Step: 55 | LR:3.010579e-23
| Reward: -228 | Episode: 2534 | Qmax: 98.52393919846108 | Exploration: 0.0496265352943 | Step: 58 | LR:2.9503676e-23
| Reward: -224 | Episode: 2535 | Qmax: 98.24685089676468 | Exploration: 0.0496265352943 | Step: 54 | LR:2.89136e-23
| Reward: -224 | Episode: 2536 | Qmax: 98.226767928512 | Exploration: 0.0496265352943 | Step: 54 | LR:2.833533e-23
| Reward: -243 | Episode: 2537 | Qmax: 98.249155217951 | Exploration: 0.0496265352943 | Step: 55 | LR:2.7768626e-23
| Reward: -363 | Episode: 2538 | Qmax: 98.44636575106917 | Exploration: 0.0496265352943 | Step: 58 | LR:2.7213253e-23
| Reward: -224 | Episode: 2539 | Qmax: 97.9463523582176 | Exploration: 0.0496265352943 | Step: 54 | LR:2.6668986e-23
| Reward: -244 | Episode: 2540 | Qmax: 98.79232515607562 | Exploration: 0.0496265352943 | Step: 56 | LR:2.613561e-23
| Reward: -256 | Episode: 2541 | Qmax: 98.56386630817995 | Exploration: 0.0496265352943 | Step: 59 | LR:2.5612897e-23
| Reward: -224 | Episode: 2542 | Qmax: 97.92154806631582 | Exploration: 0.0496265352943 | Step: 54 | LR:2.5100639e-23
| Reward: -265 | Episode: 2543 | Qmax: 97.98835224216268 | Exploration: 0.0496265352943 | Step: 59 | LR:2.4598628e-23
| Reward: -255 | Episode: 2544 | Qmax: 98.59058472205852 | Exploration: 0.0496265352943 | Step: 58 | LR:2.4106657e-23
| Reward: -223 | Episode: 2545 | Qmax: 98.44407452277417 | Exploration: 0.0496265352943 | Step: 53 | LR:2.3624524e-23
| Reward: -224 | Episode: 2546 | Qmax: 98.14455724645543 | Exploration: 0.0496265352943 | Step: 54 | LR:2.3152034e-23
| Reward: -225 | Episode: 2547 | Qmax: 97.89445578835227 | Exploration: 0.0496265352943 | Step: 55 | LR:2.2688996e-23
| Reward: -224 | Episode: 2548 | Qmax: 98.69858847724066 | Exploration: 0.0496265352943 | Step: 54 | LR:2.2235215e-23
| Reward: -235 | Episode: 2549 | Qmax: 98.26580633435931 | Exploration: 0.0496265352943 | Step: 56 | LR:2.179051e-23
| Reward: -255 | Episode: 2550 | Qmax: 97.9257917733028 | Exploration: 0.0496265352943 | Step: 58 | LR:2.1354703e-23
| Reward: -471 | Episode: 2551 | Qmax: 98.62993661288557 | Exploration: 0.0496265352943 | Step: 58 | LR:2.0927609e-23
| Reward: -244 | Episode: 2552 | Qmax: 97.63361563001361 | Exploration: 0.0496265352943 | Step: 56 | LR:2.0509057e-23
| Reward: -243 | Episode: 2553 | Qmax: 97.61589674516158 | Exploration: 0.0496265352943 | Step: 55 | LR:2.0098876e-23
| Reward: -243 | Episode: 2554 | Qmax: 98.53943467573686 | Exploration: 0.0496265352943 | Step: 55 | LR:1.9696899e-23
| Reward: -225 | Episode: 2555 | Qmax: 98.12091979980468 | Exploration: 0.0496265352943 | Step: 55 | LR:1.9302963e-23
| Reward: -245 | Episode: 2556 | Qmax: 98.18370698627673 | Exploration: 0.0496265352943 | Step: 57 | LR:1.8916903e-23
| Reward: -234 | Episode: 2557 | Qmax: 98.53597467595881 | Exploration: 0.0496265352943 | Step: 55 | LR:1.8538566e-23
| Reward: -258 | Episode: 2558 | Qmax: 98.26920856413294 | Exploration: 0.0496265352943 | Step: 61 | LR:1.8167796e-23
| Reward: -227 | Episode: 2559 | Qmax: 98.44340327748081 | Exploration: 0.0496265352943 | Step: 57 | LR:1.780444e-23
| Reward: -250 | Episode: 2560 | Qmax: 98.00042576943675 | Exploration: 0.0496265352943 | Step: 62 | LR:1.7448352e-23
| Reward: -248 | Episode: 2561 | Qmax: 98.6475112915039 | Exploration: 0.0496265352943 | Step: 60 | LR:1.7099385e-23
| Reward: -247 | Episode: 2562 | Qmax: 98.2755501957263 | Exploration: 0.0496265352943 | Step: 59 | LR:1.6757398e-23
| Reward: -224 | Episode: 2563 | Qmax: 97.94586718523944 | Exploration: 0.0496265352943 | Step: 54 | LR:1.642225e-23
| Reward: -263 | Episode: 2564 | Qmax: 98.4762167679636 | Exploration: 0.0496265352943 | Step: 57 | LR:1.6093807e-23
| Reward: -319 | Episode: 2565 | Qmax: 97.8295624296544 | Exploration: 0.0496265352943 | Step: 59 | LR:1.5771931e-23
| Reward: -247 | Episode: 2566 | Qmax: 98.41310029110666 | Exploration: 0.0496265352943 | Step: 59 | LR:1.5456493e-23
| Reward: -243 | Episode: 2567 | Qmax: 97.95362368496981 | Exploration: 0.0496265352943 | Step: 55 | LR:1.5147363e-23
| Reward: -233 | Episode: 2568 | Qmax: 99.07865609063043 | Exploration: 0.0496265352943 | Step: 54 | LR:1.4844417e-23
| Reward: -246 | Episode: 2569 | Qmax: 98.33235720930428 | Exploration: 0.0496265352943 | Step: 58 | LR:1.4547529e-23
| Reward: -233 | Episode: 2570 | Qmax: 98.2946566828975 | Exploration: 0.0496265352943 | Step: 54 | LR:1.4256578e-23
| Reward: -265 | Episode: 2571 | Qmax: 98.00681589417539 | Exploration: 0.0496265352943 | Step: 59 | LR:1.3971448e-23
| Reward: -226 | Episode: 2572 | Qmax: 97.29162897382464 | Exploration: 0.0496265352943 | Step: 56 | LR:1.3692019e-23
| Reward: -235 | Episode: 2573 | Qmax: 98.17363507407052 | Exploration: 0.0496265352943 | Step: 56 | LR:1.3418178e-23
| Reward: -226 | Episode: 2574 | Qmax: 97.52804960523333 | Exploration: 0.0496265352943 | Step: 56 | LR:1.3149815e-23
| Reward: -247 | Episode: 2575 | Qmax: 97.68968834311275 | Exploration: 0.0496265352943 | Step: 59 | LR:1.2886819e-23
| Reward: -264 | Episode: 2576 | Qmax: 98.78234560736294 | Exploration: 0.0496265352943 | Step: 58 | LR:1.26290825e-23
| Reward: -223 | Episode: 2577 | Qmax: 98.19584396650207 | Exploration: 0.0496265352943 | Step: 53 | LR:1.2376502e-23
| Reward: -247 | Episode: 2578 | Qmax: 98.34475940769002 | Exploration: 0.0496265352943 | Step: 59 | LR:1.2128971e-23
| Reward: -325 | Episode: 2579 | Qmax: 98.21368435450962 | Exploration: 0.0496265352943 | Step: 56 | LR:1.1886391e-23
| Reward: -243 | Episode: 2580 | Qmax: 98.07979861172763 | Exploration: 0.0496265352943 | Step: 55 | LR:1.1648664e-23
| Reward: -243 | Episode: 2581 | Qmax: 98.65043501420455 | Exploration: 0.0496265352943 | Step: 55 | LR:1.1415691e-23
| Reward: -233 | Episode: 2582 | Qmax: 98.21422054149487 | Exploration: 0.0496265352943 | Step: 54 | LR:1.1187377e-23
| Reward: -225 | Episode: 2583 | Qmax: 98.1886215209961 | Exploration: 0.0496265352943 | Step: 55 | LR:1.096363e-23
| Reward: -233 | Episode: 2584 | Qmax: 98.3673333062066 | Exploration: 0.0496265352943 | Step: 54 | LR:1.07443565e-23
| Reward: -233 | Episode: 2585 | Qmax: 98.54548249421296 | Exploration: 0.0496265352943 | Step: 54 | LR:1.0529469e-23
| Reward: -233 | Episode: 2586 | Qmax: 98.32334617332175 | Exploration: 0.0496265352943 | Step: 54 | LR:1.031888e-23
| Reward: -333 | Episode: 2587 | Qmax: 97.82888738458807 | Exploration: 0.0496265352943 | Step: 55 | LR:1.0112503e-23
| Reward: -283 | Episode: 2588 | Qmax: 98.503657583463 | Exploration: 0.0496265352943 | Step: 59 | LR:9.910253e-24
| Reward: -233 | Episode: 2589 | Qmax: 98.104817143193 | Exploration: 0.0496265352943 | Step: 54 | LR:9.712048e-24
| Reward: -223 | Episode: 2590 | Qmax: 99.03362144614165 | Exploration: 0.0496265352943 | Step: 53 | LR:9.517807e-24
| Reward: -225 | Episode: 2591 | Qmax: 98.05975411155008 | Exploration: 0.0496265352943 | Step: 55 | LR:9.327451e-24
| Reward: -223 | Episode: 2592 | Qmax: 98.40717402044332 | Exploration: 0.0496265352943 | Step: 53 | LR:9.140902e-24
| Reward: -244 | Episode: 2593 | Qmax: 98.32115486689976 | Exploration: 0.0496265352943 | Step: 56 | LR:8.958084e-24
| Reward: -237 | Episode: 2594 | Qmax: 98.18099896661167 | Exploration: 0.0496265352943 | Step: 58 | LR:8.778923e-24
| Reward: -223 | Episode: 2595 | Qmax: 98.49778258125737 | Exploration: 0.0496265352943 | Step: 53 | LR:8.603345e-24
| Reward: -253 | Episode: 2596 | Qmax: 98.73256165640694 | Exploration: 0.0496265352943 | Step: 56 | LR:8.4312775e-24
| Reward: -223 | Episode: 2597 | Qmax: 98.2325439453125 | Exploration: 0.0496265352943 | Step: 53 | LR:8.262652e-24
| Reward: -224 | Episode: 2598 | Qmax: 97.9763235869231 | Exploration: 0.0496265352943 | Step: 54 | LR:8.097399e-24
| Reward: -249 | Episode: 2599 | Qmax: 97.81250913025903 | Exploration: 0.0496265352943 | Step: 61 | LR:7.935452e-24
| Reward: -263 | Episode: 2600 | Qmax: 98.69955243562397 | Exploration: 0.0496265352943 | Step: 57 | LR:7.776742e-24
| Reward: -293 | Episode: 2601 | Qmax: 98.15830574035644 | Exploration: 0.0496265352943 | Step: 60 | LR:7.621207e-24
| Reward: -325 | Episode: 2602 | Qmax: 98.4328966140747 | Exploration: 0.0496265352943 | Step: 56 | LR:7.4687836e-24
| Reward: -233 | Episode: 2603 | Qmax: 97.9747245223434 | Exploration: 0.0496265352943 | Step: 54 | LR:7.319408e-24
| Reward: -243 | Episode: 2604 | Qmax: 97.71302129572088 | Exploration: 0.0496265352943 | Step: 55 | LR:7.17302e-24
| Reward: -248 | Episode: 2605 | Qmax: 98.0584332784017 | Exploration: 0.0496265352943 | Step: 60 | LR:7.029559e-24
| Reward: -254 | Episode: 2606 | Qmax: 98.26335210967483 | Exploration: 0.0496265352943 | Step: 57 | LR:6.888968e-24
| Reward: -373 | Episode: 2607 | Qmax: 98.23000154656879 | Exploration: 0.0496265352943 | Step: 59 | LR:6.751189e-24
| Reward: -273 | Episode: 2608 | Qmax: 98.09646172359072 | Exploration: 0.0496265352943 | Step: 58 | LR:6.6161658e-24
| Reward: -225 | Episode: 2609 | Qmax: 98.6498360373757 | Exploration: 0.0496265352943 | Step: 55 | LR:6.4838422e-24
| Reward: -237 | Episode: 2610 | Qmax: 98.36950407357051 | Exploration: 0.0496265352943 | Step: 58 | LR:6.3541653e-24
| Reward: -313 | Episode: 2611 | Qmax: 98.42385878652897 | Exploration: 0.0496265352943 | Step: 53 | LR:6.2270822e-24
| Reward: -243 | Episode: 2612 | Qmax: 97.79666637073863 | Exploration: 0.0496265352943 | Step: 55 | LR:6.1025408e-24
| Reward: -373 | Episode: 2613 | Qmax: 98.70999714479608 | Exploration: 0.0496265352943 | Step: 59 | LR:5.98049e-24
| Reward: -243 | Episode: 2614 | Qmax: 98.14585335471413 | Exploration: 0.0496265352943 | Step: 55 | LR:5.8608804e-24
| Reward: -237 | Episode: 2615 | Qmax: 98.46437967234644 | Exploration: 0.0496265352943 | Step: 58 | LR:5.7436623e-24
| Reward: -345 | Episode: 2616 | Qmax: 98.38571403766501 | Exploration: 0.0496265352943 | Step: 58 | LR:5.6287896e-24
| Reward: -225 | Episode: 2617 | Qmax: 97.56477272727273 | Exploration: 0.0496265352943 | Step: 55 | LR:5.5162136e-24
| Reward: -243 | Episode: 2618 | Qmax: 99.06190892999822 | Exploration: 0.0496265352943 | Step: 55 | LR:5.4058894e-24
| Reward: -234 | Episode: 2619 | Qmax: 98.18316248113459 | Exploration: 0.0496265352943 | Step: 55 | LR:5.2977713e-24
| Reward: -223 | Episode: 2620 | Qmax: 98.64318387013562 | Exploration: 0.0496265352943 | Step: 53 | LR:5.1918163e-24
| Reward: -244 | Episode: 2621 | Qmax: 98.09947449820382 | Exploration: 0.0496265352943 | Step: 56 | LR:5.0879805e-24
| Reward: -253 | Episode: 2622 | Qmax: 98.32964938027519 | Exploration: 0.0496265352943 | Step: 56 | LR:4.9862206e-24
| Reward: -263 | Episode: 2623 | Qmax: 98.42066741407963 | Exploration: 0.0496265352943 | Step: 57 | LR:4.8864963e-24
| Reward: -235 | Episode: 2624 | Qmax: 99.07828521728516 | Exploration: 0.0496265352943 | Step: 56 | LR:4.788767e-24
| Reward: -234 | Episode: 2625 | Qmax: 97.87493549693714 | Exploration: 0.0496265352943 | Step: 55 | LR:4.692991e-24
| Reward: -225 | Episode: 2626 | Qmax: 98.36654607599432 | Exploration: 0.0496265352943 | Step: 55 | LR:4.5991317e-24
| Reward: -225 | Episode: 2627 | Qmax: 98.7939018943093 | Exploration: 0.0496265352943 | Step: 55 | LR:4.5071493e-24
| Reward: -233 | Episode: 2628 | Qmax: 98.95948212235062 | Exploration: 0.0496265352943 | Step: 54 | LR:4.4170065e-24
| Reward: -277 | Episode: 2629 | Qmax: 98.39980636104461 | Exploration: 0.0496265352943 | Step: 62 | LR:4.3286664e-24
| Reward: -224 | Episode: 2630 | Qmax: 98.45891712330005 | Exploration: 0.0496265352943 | Step: 54 | LR:4.2420932e-24
| Reward: -245 | Episode: 2631 | Qmax: 98.63400402403714 | Exploration: 0.0496265352943 | Step: 57 | LR:4.1572512e-24
| Reward: -243 | Episode: 2632 | Qmax: 98.78616055575284 | Exploration: 0.0496265352943 | Step: 55 | LR:4.074106e-24
| Reward: -223 | Episode: 2633 | Qmax: 98.00806239865861 | Exploration: 0.0496265352943 | Step: 53 | LR:3.9926242e-24
| Reward: -225 | Episode: 2634 | Qmax: 98.4575850053267 | Exploration: 0.0496265352943 | Step: 55 | LR:3.9127718e-24
| Reward: -224 | Episode: 2635 | Qmax: 97.99136310153537 | Exploration: 0.0496265352943 | Step: 54 | LR:3.8345164e-24
| Reward: -223 | Episode: 2636 | Qmax: 98.5809959555572 | Exploration: 0.0496265352943 | Step: 53 | LR:3.757826e-24
| Reward: -246 | Episode: 2637 | Qmax: 98.45480543991616 | Exploration: 0.0496265352943 | Step: 58 | LR:3.6826697e-24
| Reward: -253 | Episode: 2638 | Qmax: 98.51690142495292 | Exploration: 0.0496265352943 | Step: 56 | LR:3.609016e-24
| Reward: -223 | Episode: 2639 | Qmax: 98.0698786321676 | Exploration: 0.0496265352943 | Step: 53 | LR:3.536836e-24
| Reward: -233 | Episode: 2640 | Qmax: 98.48929581818757 | Exploration: 0.0496265352943 | Step: 54 | LR:3.4660994e-24
| Reward: -246 | Episode: 2641 | Qmax: 98.7820376692147 | Exploration: 0.0496265352943 | Step: 58 | LR:3.3967775e-24
| Reward: -246 | Episode: 2642 | Qmax: 97.47882750938679 | Exploration: 0.0496265352943 | Step: 58 | LR:3.328842e-24
| Reward: -258 | Episode: 2643 | Qmax: 97.86059958035828 | Exploration: 0.0496265352943 | Step: 61 | LR:3.2622652e-24
| Reward: -266 | Episode: 2644 | Qmax: 98.62565333048502 | Exploration: 0.0496265352943 | Step: 60 | LR:3.1970195e-24
| Reward: -234 | Episode: 2645 | Qmax: 97.91599911776456 | Exploration: 0.0496265352943 | Step: 55 | LR:3.1330792e-24
| Reward: -393 | Episode: 2646 | Qmax: 97.89551206494941 | Exploration: 0.0496265352943 | Step: 61 | LR:3.0704176e-24
| Reward: -253 | Episode: 2647 | Qmax: 98.69773469652448 | Exploration: 0.0496265352943 | Step: 56 | LR:3.0090095e-24
| Reward: -265 | Episode: 2648 | Qmax: 98.53155892582264 | Exploration: 0.0496265352943 | Step: 59 | LR:2.9488291e-24
| Reward: -335 | Episode: 2649 | Qmax: 97.67934123256751 | Exploration: 0.0496265352943 | Step: 57 | LR:2.8898527e-24
| Reward: -274 | Episode: 2650 | Qmax: 97.97969236212262 | Exploration: 0.0496265352943 | Step: 59 | LR:2.8320556e-24
| Reward: -253 | Episode: 2651 | Qmax: 98.37947654724121 | Exploration: 0.0496265352943 | Step: 56 | LR:2.7754144e-24
| Reward: -223 | Episode: 2652 | Qmax: 98.4984925468013 | Exploration: 0.0496265352943 | Step: 53 | LR:2.7199062e-24
| Reward: -235 | Episode: 2653 | Qmax: 98.42491953713554 | Exploration: 0.0496265352943 | Step: 56 | LR:2.6655083e-24
| Reward: -243 | Episode: 2654 | Qmax: 98.26756328235973 | Exploration: 0.0496265352943 | Step: 55 | LR:2.6121981e-24
| Reward: -411 | Episode: 2655 | Qmax: 98.46661267961774 | Exploration: 0.0496265352943 | Step: 70 | LR:2.5599542e-24
| Reward: -223 | Episode: 2656 | Qmax: 98.24490860273254 | Exploration: 0.0496265352943 | Step: 53 | LR:2.508755e-24
| Reward: -345 | Episode: 2657 | Qmax: 97.91440963745117 | Exploration: 0.0496265352943 | Step: 58 | LR:2.45858e-24
| Reward: -223 | Episode: 2658 | Qmax: 98.81398355735922 | Exploration: 0.0496265352943 | Step: 53 | LR:2.4094084e-24
| Reward: -225 | Episode: 2659 | Qmax: 97.83740553422408 | Exploration: 0.0496265352943 | Step: 55 | LR:2.36122e-24
| Reward: -235 | Episode: 2660 | Qmax: 98.29231371198382 | Exploration: 0.0496265352943 | Step: 56 | LR:2.3139959e-24
| Reward: -275 | Episode: 2661 | Qmax: 98.36465733846029 | Exploration: 0.0496265352943 | Step: 60 | LR:2.2677158e-24
| Reward: -244 | Episode: 2662 | Qmax: 97.96819918496269 | Exploration: 0.0496265352943 | Step: 56 | LR:2.2223614e-24
| Reward: -247 | Episode: 2663 | Qmax: 98.36065272961633 | Exploration: 0.0496265352943 | Step: 59 | LR:2.1779142e-24
| Reward: -243 | Episode: 2664 | Qmax: 98.47157592773438 | Exploration: 0.0496265352943 | Step: 55 | LR:2.1343559e-24
| Reward: -373 | Episode: 2665 | Qmax: 98.50007590601 | Exploration: 0.0496265352943 | Step: 59 | LR:2.0916688e-24
| Reward: -283 | Episode: 2666 | Qmax: 98.59737952280852 | Exploration: 0.0496265352943 | Step: 59 | LR:2.0498355e-24
| Reward: -223 | Episode: 2667 | Qmax: 97.85883734361181 | Exploration: 0.0496265352943 | Step: 53 | LR:2.0088386e-24
| Reward: -295 | Episode: 2668 | Qmax: 98.14656928277785 | Exploration: 0.0496265352943 | Step: 62 | LR:1.968662e-24
| Reward: -243 | Episode: 2669 | Qmax: 98.30779460560191 | Exploration: 0.0496265352943 | Step: 55 | LR:1.929289e-24
| Reward: -226 | Episode: 2670 | Qmax: 97.71945095062256 | Exploration: 0.0496265352943 | Step: 56 | LR:1.890703e-24
| Reward: -263 | Episode: 2671 | Qmax: 98.68240169056675 | Exploration: 0.0496265352943 | Step: 57 | LR:1.8528891e-24
| Reward: -233 | Episode: 2672 | Qmax: 98.53966013590495 | Exploration: 0.0496265352943 | Step: 54 | LR:1.8158314e-24
| Reward: -333 | Episode: 2673 | Qmax: 98.72614288330078 | Exploration: 0.0496265352943 | Step: 55 | LR:1.7795146e-24
| Reward: -223 | Episode: 2674 | Qmax: 98.25685436320755 | Exploration: 0.0496265352943 | Step: 53 | LR:1.7439244e-24
| Reward: -254 | Episode: 2675 | Qmax: 97.689014635588 | Exploration: 0.0496265352943 | Step: 57 | LR:1.7090459e-24
| Reward: -256 | Episode: 2676 | Qmax: 98.86912588345803 | Exploration: 0.0496265352943 | Step: 59 | LR:1.6748651e-24
| Reward: -264 | Episode: 2677 | Qmax: 98.68591203360722 | Exploration: 0.0496265352943 | Step: 58 | LR:1.6413677e-24
| Reward: -225 | Episode: 2678 | Qmax: 98.99105848832563 | Exploration: 0.0496265352943 | Step: 55 | LR:1.6085403e-24
| Reward: -235 | Episode: 2679 | Qmax: 98.46636186327252 | Exploration: 0.0496265352943 | Step: 56 | LR:1.5763696e-24
| Reward: -223 | Episode: 2680 | Qmax: 98.65763120831184 | Exploration: 0.0496265352943 | Step: 53 | LR:1.5448424e-24
| Reward: -246 | Episode: 2681 | Qmax: 98.31115380648909 | Exploration: 0.0496265352943 | Step: 58 | LR:1.5139457e-24
| Reward: -565 | Episode: 2682 | Qmax: 97.91258879630796 | Exploration: 0.0496265352943 | Step: 62 | LR:1.4836665e-24
| Reward: -256 | Episode: 2683 | Qmax: 97.8815808053744 | Exploration: 0.0496265352943 | Step: 59 | LR:1.4539933e-24
| Reward: -223 | Episode: 2684 | Qmax: 98.37753871701798 | Exploration: 0.0496265352943 | Step: 53 | LR:1.4249134e-24
| Reward: -234 | Episode: 2685 | Qmax: 99.10961109508168 | Exploration: 0.0496265352943 | Step: 55 | LR:1.3964151e-24
| Reward: -245 | Episode: 2686 | Qmax: 98.33203339158443 | Exploration: 0.0496265352943 | Step: 57 | LR:1.3684869e-24
| Reward: -253 | Episode: 2687 | Qmax: 98.62316758292062 | Exploration: 0.0496265352943 | Step: 56 | LR:1.3411171e-24
| Reward: -227 | Episode: 2688 | Qmax: 98.1875986467328 | Exploration: 0.0496265352943 | Step: 57 | LR:1.3142948e-24
| Reward: -225 | Episode: 2689 | Qmax: 96.98188018798828 | Exploration: 0.0496265352943 | Step: 55 | LR:1.2880088e-24
| Reward: -224 | Episode: 2690 | Qmax: 97.9383501123499 | Exploration: 0.0496265352943 | Step: 54 | LR:1.2622487e-24
| Reward: -226 | Episode: 2691 | Qmax: 97.93982464926583 | Exploration: 0.0496265352943 | Step: 56 | LR:1.2370038e-24
| Reward: -225 | Episode: 2692 | Qmax: 99.12028586647727 | Exploration: 0.0496265352943 | Step: 55 | LR:1.2122638e-24
| Reward: -265 | Episode: 2693 | Qmax: 97.98718559135826 | Exploration: 0.0496265352943 | Step: 59 | LR:1.1880185e-24
| Reward: -225 | Episode: 2694 | Qmax: 99.06468228426847 | Exploration: 0.0496265352943 | Step: 55 | LR:1.1642581e-24
| Reward: -236 | Episode: 2695 | Qmax: 98.04011856882195 | Exploration: 0.0496265352943 | Step: 57 | LR:1.140973e-24
| Reward: -425 | Episode: 2696 | Qmax: 98.71971799616227 | Exploration: 0.0496265352943 | Step: 57 | LR:1.1181536e-24
| Reward: -243 | Episode: 2697 | Qmax: 98.12688237970525 | Exploration: 0.0496265352943 | Step: 55 | LR:1.0957905e-24
| Reward: -243 | Episode: 2698 | Qmax: 98.35843977494673 | Exploration: 0.0496265352943 | Step: 55 | LR:1.0738748e-24
| Reward: -235 | Episode: 2699 | Qmax: 98.56664793831962 | Exploration: 0.0496265352943 | Step: 56 | LR:1.0523973e-24
| Reward: -223 | Episode: 2700 | Qmax: 98.11802140721736 | Exploration: 0.0496265352943 | Step: 53 | LR:1.03134945e-24
| Reward: -256 | Episode: 2701 | Qmax: 98.68033910201768 | Exploration: 0.0496265352943 | Step: 59 | LR:1.0107224e-24
| Reward: -227 | Episode: 2702 | Qmax: 97.70778736315276 | Exploration: 0.0496265352943 | Step: 57 | LR:9.905081e-25
| Reward: -323 | Episode: 2703 | Qmax: 98.29057283754702 | Exploration: 0.0496265352943 | Step: 54 | LR:9.706979e-25
| Reward: -274 | Episode: 2704 | Qmax: 98.65706091412044 | Exploration: 0.0496265352943 | Step: 59 | LR:9.512839e-25
| Reward: -384 | Episode: 2705 | Qmax: 97.85056142337987 | Exploration: 0.0496265352943 | Step: 61 | LR:9.322582e-25
| Reward: -233 | Episode: 2706 | Qmax: 97.93201065063477 | Exploration: 0.0496265352943 | Step: 54 | LR:9.13613e-25
| Reward: -233 | Episode: 2707 | Qmax: 98.26136200516312 | Exploration: 0.0496265352943 | Step: 54 | LR:8.953409e-25
| Reward: -254 | Episode: 2708 | Qmax: 98.57191627903988 | Exploration: 0.0496265352943 | Step: 57 | LR:8.774341e-25
| Reward: -234 | Episode: 2709 | Qmax: 98.0664360739968 | Exploration: 0.0496265352943 | Step: 55 | LR:8.598855e-25
| Reward: -223 | Episode: 2710 | Qmax: 98.65871458233528 | Exploration: 0.0496265352943 | Step: 53 | LR:8.426877e-25
| Reward: -344 | Episode: 2711 | Qmax: 98.57870630632367 | Exploration: 0.0496265352943 | Step: 57 | LR:8.2583403e-25
| Reward: -234 | Episode: 2712 | Qmax: 98.65452839244496 | Exploration: 0.0496265352943 | Step: 55 | LR:8.093173e-25
| Reward: -244 | Episode: 2713 | Qmax: 99.12199878692627 | Exploration: 0.0496265352943 | Step: 56 | LR:7.931309e-25
| Reward: -275 | Episode: 2714 | Qmax: 98.08531812032064 | Exploration: 0.0496265352943 | Step: 60 | LR:7.772683e-25
