| Reward: -2180 | Episode: 0 | Qmax: 8.30068559742453 | Exploration: 0.7 | Step: 199 | LR:0.0015
| Reward: -200 | Episode: 882 | Qmax: -84.63869438171386 | Exploration: 0.0199934325506 | Step: 30 | LR:0.001153534
| Reward: -510 | Episode: 883 | Qmax: -87.41292117192195 | Exploration: 0.0199934325506 | Step: 52 | LR:0.001153534
| Reward: -820 | Episode: 884 | Qmax: -48.23612208988356 | Exploration: 0.0199934325506 | Step: 92 | LR:0.001153534
| Reward: -560 | Episode: 885 | Qmax: -70.92382315433386 | Exploration: 0.0199934325506 | Step: 66 | LR:0.001153534
| Reward: -1170 | Episode: 886 | Qmax: -65.12290143591213 | Exploration: 0.0199934325506 | Step: 127 | LR:0.001153534
| Reward: -360 | Episode: 887 | Qmax: -71.89344513934591 | Exploration: 0.0199934325506 | Step: 46 | LR:0.001153534
| Reward: -630 | Episode: 888 | Qmax: -55.781866361017094 | Exploration: 0.0199934325506 | Step: 73 | LR:0.001153534
| Reward: -120 | Episode: 889 | Qmax: -56.53925739635121 | Exploration: 0.0199934325506 | Step: 22 | LR:0.0011304634
| Reward: -700 | Episode: 890 | Qmax: -71.11796145371987 | Exploration: 0.0199934325506 | Step: 71 | LR:0.0011304634
| Reward: -290 | Episode: 891 | Qmax: -75.4108634361854 | Exploration: 0.0199934325506 | Step: 39 | LR:0.0011304634
| Reward: -420 | Episode: 892 | Qmax: -54.47623428931603 | Exploration: 0.0199934325506 | Step: 52 | LR:0.0011304634
| Reward: -2000 | Episode: 893 | Qmax: -68.21749239590899 | Exploration: 0.0199934325506 | Step: 199 | LR:0.0011304634
| Reward: -330 | Episode: 894 | Qmax: -66.01478479074878 | Exploration: 0.0199934325506 | Step: 43 | LR:0.0011304634
| Reward: -540 | Episode: 895 | Qmax: -58.982207894325256 | Exploration: 0.0199934325506 | Step: 64 | LR:0.0011304634
| Reward: -630 | Episode: 896 | Qmax: -38.820332932145625 | Exploration: 0.0199934325506 | Step: 73 | LR:0.0011304634
| Reward: -370 | Episode: 897 | Qmax: -50.10697068559362 | Exploration: 0.0199934325506 | Step: 47 | LR:0.0011304634
| Reward: -570 | Episode: 898 | Qmax: -47.08772129799003 | Exploration: 0.0199934325506 | Step: 67 | LR:0.0011304634
| Reward: -740 | Episode: 899 | Qmax: -46.31844175429571 | Exploration: 0.0199934325506 | Step: 84 | LR:0.0011304634
| Reward: -520 | Episode: 900 | Qmax: -54.237173080444336 | Exploration: 0.0199934325506 | Step: 62 | LR:0.0011304634
| Reward: -370 | Episode: 901 | Qmax: -55.928662049142936 | Exploration: 0.0199934325506 | Step: 38 | LR:0.0011304634
| Reward: -300 | Episode: 902 | Qmax: -49.80483522415161 | Exploration: 0.0199934325506 | Step: 40 | LR:0.0011304634
| Reward: -950 | Episode: 903 | Qmax: -74.48206467401414 | Exploration: 0.0199934325506 | Step: 105 | LR:0.0011304634
| Reward: -340 | Episode: 904 | Qmax: -46.82158929651434 | Exploration: 0.0199934325506 | Step: 44 | LR:0.0011304634
| Reward: -2000 | Episode: 905 | Qmax: -49.78977314551272 | Exploration: 0.0199934325506 | Step: 199 | LR:0.0011304634
| Reward: -510 | Episode: 906 | Qmax: -70.63276797435323 | Exploration: 0.0199934325506 | Step: 61 | LR:0.0011304634
| Reward: -830 | Episode: 907 | Qmax: -61.44692135882634 | Exploration: 0.0199934325506 | Step: 93 | LR:0.0011304634
| Reward: -1390 | Episode: 908 | Qmax: -62.865921353333746 | Exploration: 0.0199934325506 | Step: 149 | LR:0.0011304634
| Reward: -1090 | Episode: 909 | Qmax: -57.61293481778698 | Exploration: 0.0199934325506 | Step: 119 | LR:0.0011304634
| Reward: -670 | Episode: 910 | Qmax: -75.17500855086686 | Exploration: 0.0199934325506 | Step: 77 | LR:0.0011304634
| Reward: -720 | Episode: 911 | Qmax: -57.79175344327601 | Exploration: 0.0199934325506 | Step: 82 | LR:0.0011304634
| Reward: -230 | Episode: 912 | Qmax: -57.326984983502015 | Exploration: 0.0199934325506 | Step: 33 | LR:0.0011304634
| Reward: -510 | Episode: 913 | Qmax: -67.74112001012583 | Exploration: 0.0199934325506 | Step: 61 | LR:0.0011304634
| Reward: -540 | Episode: 914 | Qmax: -59.981308954412285 | Exploration: 0.0199934325506 | Step: 55 | LR:0.0011304634
| Reward: -920 | Episode: 915 | Qmax: -54.19306317497702 | Exploration: 0.0199934325506 | Step: 102 | LR:0.0011304634
| Reward: -200 | Episode: 916 | Qmax: -85.30377604166667 | Exploration: 0.0199934325506 | Step: 30 | LR:0.0011304634
| Reward: -230 | Episode: 917 | Qmax: -53.79816101536606 | Exploration: 0.0199934325506 | Step: 33 | LR:0.0011304634
| Reward: -390 | Episode: 918 | Qmax: -88.02760283801021 | Exploration: 0.0199934325506 | Step: 49 | LR:0.0011304634
| Reward: -660 | Episode: 919 | Qmax: -75.60460692957828 | Exploration: 0.0199934325506 | Step: 76 | LR:0.0011304634
| Reward: -280 | Episode: 920 | Qmax: -32.94566184596012 | Exploration: 0.0199934325506 | Step: 38 | LR:0.0011304634
| Reward: -620 | Episode: 921 | Qmax: -54.04011890623305 | Exploration: 0.0199934325506 | Step: 72 | LR:0.0011304634
| Reward: -740 | Episode: 922 | Qmax: -63.51086235046387 | Exploration: 0.0199934325506 | Step: 84 | LR:0.0011304634
| Reward: -380 | Episode: 923 | Qmax: -64.56401181221008 | Exploration: 0.0199934325506 | Step: 48 | LR:0.0011304634
| Reward: -1700 | Episode: 924 | Qmax: -50.92584016587999 | Exploration: 0.0199934325506 | Step: 180 | LR:0.0011304634
| Reward: -460 | Episode: 925 | Qmax: -37.95823948723929 | Exploration: 0.0199934325506 | Step: 56 | LR:0.0011304634
| Reward: -610 | Episode: 926 | Qmax: -56.09257432104836 | Exploration: 0.0199934325506 | Step: 71 | LR:0.0011304634
| Reward: -260 | Episode: 927 | Qmax: -62.83930587768555 | Exploration: 0.0199934325506 | Step: 36 | LR:0.0011304634
| Reward: -420 | Episode: 928 | Qmax: -67.41669493455153 | Exploration: 0.0199934325506 | Step: 52 | LR:0.0011304634
| Reward: -2180 | Episode: 929 | Qmax: -65.03440268435071 | Exploration: 0.0199934325506 | Step: 199 | LR:0.0011304634
| Reward: -660 | Episode: 930 | Qmax: -62.873472715678965 | Exploration: 0.0199934325506 | Step: 76 | LR:0.0011304634
| Reward: -520 | Episode: 931 | Qmax: -66.63229694006579 | Exploration: 0.0199934325506 | Step: 53 | LR:0.0011304634
| Reward: -640 | Episode: 932 | Qmax: -63.18239320291055 | Exploration: 0.0199934325506 | Step: 74 | LR:0.0011304634
| Reward: -350 | Episode: 933 | Qmax: -58.38603269788954 | Exploration: 0.0199934325506 | Step: 45 | LR:0.0011304634
| Reward: -340 | Episode: 934 | Qmax: -45.221008040688254 | Exploration: 0.0199934325506 | Step: 44 | LR:0.0011304634
| Reward: -210 | Episode: 935 | Qmax: -53.230980165543095 | Exploration: 0.0199934325506 | Step: 31 | LR:0.0011304634
| Reward: -950 | Episode: 936 | Qmax: -57.038674672444664 | Exploration: 0.0199934325506 | Step: 105 | LR:0.0011304634
| Reward: -470 | Episode: 937 | Qmax: -75.72066457648026 | Exploration: 0.0199934325506 | Step: 57 | LR:0.0011304634
| Reward: -840 | Episode: 938 | Qmax: -64.68071653487834 | Exploration: 0.0199934325506 | Step: 94 | LR:0.0011304634
| Reward: -660 | Episode: 939 | Qmax: -62.81248519295141 | Exploration: 0.0199934325506 | Step: 76 | LR:0.0011304634
| Reward: -690 | Episode: 940 | Qmax: -49.280760897865775 | Exploration: 0.0199934325506 | Step: 79 | LR:0.0011304634
| Reward: -160 | Episode: 941 | Qmax: -53.29626010014461 | Exploration: 0.0199934325506 | Step: 26 | LR:0.0011078543
| Reward: -830 | Episode: 942 | Qmax: -46.56966063796833 | Exploration: 0.0199934325506 | Step: 93 | LR:0.0011078543
| Reward: -340 | Episode: 943 | Qmax: -62.168634761463515 | Exploration: 0.0199934325506 | Step: 44 | LR:0.0011078543
| Reward: -970 | Episode: 944 | Qmax: -46.83918096581284 | Exploration: 0.0199934325506 | Step: 98 | LR:0.0011078543
| Reward: -390 | Episode: 945 | Qmax: -59.39974835454201 | Exploration: 0.0199934325506 | Step: 49 | LR:0.0011078543
| Reward: -240 | Episode: 946 | Qmax: -77.29946876974667 | Exploration: 0.0199934325506 | Step: 34 | LR:0.0011078543
| Reward: -1090 | Episode: 947 | Qmax: -71.54512741986443 | Exploration: 0.0199934325506 | Step: 119 | LR:0.0011078543
| Reward: -460 | Episode: 948 | Qmax: -46.79726491655622 | Exploration: 0.0199934325506 | Step: 56 | LR:0.0011078543
| Reward: -260 | Episode: 949 | Qmax: -67.51608848571777 | Exploration: 0.0199934325506 | Step: 36 | LR:0.0011078543
| Reward: -720 | Episode: 950 | Qmax: -71.47721886053318 | Exploration: 0.0199934325506 | Step: 82 | LR:0.0011078543
| Reward: -760 | Episode: 951 | Qmax: -59.575443622677824 | Exploration: 0.0199934325506 | Step: 86 | LR:0.0011078543
| Reward: -620 | Episode: 952 | Qmax: -66.5411393377516 | Exploration: 0.0199934325506 | Step: 72 | LR:0.0011078543
| Reward: -840 | Episode: 953 | Qmax: -62.7640978224734 | Exploration: 0.0199934325506 | Step: 94 | LR:0.0011078543
| Reward: -1690 | Episode: 954 | Qmax: -63.38378569533705 | Exploration: 0.0199934325506 | Step: 179 | LR:0.0011078543
| Reward: -630 | Episode: 955 | Qmax: -34.15814339624692 | Exploration: 0.0199934325506 | Step: 73 | LR:0.0011078543
| Reward: -380 | Episode: 956 | Qmax: -61.62647747993469 | Exploration: 0.0199934325506 | Step: 48 | LR:0.0011078543
| Reward: -980 | Episode: 957 | Qmax: -56.803073989020454 | Exploration: 0.0199934325506 | Step: 108 | LR:0.0011078543
| Reward: -990 | Episode: 958 | Qmax: -52.9673394719395 | Exploration: 0.0199934325506 | Step: 109 | LR:0.0011078543
| Reward: -690 | Episode: 959 | Qmax: -47.00285677366619 | Exploration: 0.0199934325506 | Step: 79 | LR:0.0011078543
| Reward: -680 | Episode: 960 | Qmax: -41.762547615246895 | Exploration: 0.0199934325506 | Step: 78 | LR:0.0011078543
| Reward: -1000 | Episode: 961 | Qmax: -77.97727269259366 | Exploration: 0.0199934325506 | Step: 110 | LR:0.0011078543
| Reward: -360 | Episode: 962 | Qmax: -45.15765206710152 | Exploration: 0.0199934325506 | Step: 46 | LR:0.0011078543
| Reward: -350 | Episode: 963 | Qmax: -62.335471089680986 | Exploration: 0.0199934325506 | Step: 45 | LR:0.0011078543
| Reward: -290 | Episode: 964 | Qmax: -65.7063871530386 | Exploration: 0.0199934325506 | Step: 39 | LR:0.0011078543
| Reward: -590 | Episode: 965 | Qmax: -71.64113064088683 | Exploration: 0.0199934325506 | Step: 69 | LR:0.0011078543
| Reward: -1090 | Episode: 966 | Qmax: -55.19479382939699 | Exploration: 0.0199934325506 | Step: 119 | LR:0.0011078543
| Reward: -600 | Episode: 967 | Qmax: -61.034894016810824 | Exploration: 0.0199934325506 | Step: 70 | LR:0.0011078543
| Reward: -630 | Episode: 968 | Qmax: -50.92587039895253 | Exploration: 0.0199934325506 | Step: 73 | LR:0.0011078543
| Reward: -530 | Episode: 969 | Qmax: -35.08835747128441 | Exploration: 0.0199934325506 | Step: 63 | LR:0.0011078543
| Reward: -580 | Episode: 970 | Qmax: -60.117494470932904 | Exploration: 0.0199934325506 | Step: 68 | LR:0.0011078543
| Reward: -240 | Episode: 971 | Qmax: -37.17169525146485 | Exploration: 0.0199934325506 | Step: 25 | LR:0.0011078543
| Reward: -440 | Episode: 972 | Qmax: -51.1122858259413 | Exploration: 0.0199934325506 | Step: 54 | LR:0.0011078543
| Reward: -700 | Episode: 973 | Qmax: -47.51801407505089 | Exploration: 0.0199934325506 | Step: 71 | LR:0.0011078543
| Reward: -1010 | Episode: 974 | Qmax: -53.199570836247624 | Exploration: 0.0199934325506 | Step: 111 | LR:0.0011078543
| Reward: -280 | Episode: 975 | Qmax: -51.207245676141035 | Exploration: 0.0199934325506 | Step: 38 | LR:0.0011078543
| Reward: -420 | Episode: 976 | Qmax: -58.77621093163123 | Exploration: 0.0199934325506 | Step: 52 | LR:0.0011078543
| Reward: -1400 | Episode: 977 | Qmax: -40.688307978312174 | Exploration: 0.0199934325506 | Step: 150 | LR:0.0011078543
| Reward: -960 | Episode: 978 | Qmax: -53.98261127831801 | Exploration: 0.0199934325506 | Step: 106 | LR:0.0011078543
| Reward: -510 | Episode: 979 | Qmax: -44.35764337758549 | Exploration: 0.0199934325506 | Step: 61 | LR:0.0011078543
| Reward: -1170 | Episode: 980 | Qmax: -60.83525397833877 | Exploration: 0.0199934325506 | Step: 127 | LR:0.0011078543
| Reward: -870 | Episode: 981 | Qmax: -50.222344074052636 | Exploration: 0.0199934325506 | Step: 97 | LR:0.0011078543
| Reward: -1090 | Episode: 982 | Qmax: -58.250708315552785 | Exploration: 0.0199934325506 | Step: 119 | LR:0.0011078543
| Reward: -480 | Episode: 983 | Qmax: -47.58069393552583 | Exploration: 0.0199934325506 | Step: 58 | LR:0.0011078543
| Reward: -810 | Episode: 984 | Qmax: -60.50977664989429 | Exploration: 0.0199934325506 | Step: 91 | LR:0.0011078543
| Reward: -490 | Episode: 985 | Qmax: -26.798659308482026 | Exploration: 0.0199934325506 | Step: 59 | LR:0.0011078543
| Reward: -550 | Episode: 986 | Qmax: -42.36174157949594 | Exploration: 0.0199934325506 | Step: 65 | LR:0.0011078543
| Reward: -2090 | Episode: 987 | Qmax: -45.24671521977564 | Exploration: 0.0199934325506 | Step: 199 | LR:0.0011078543
| Reward: -1180 | Episode: 988 | Qmax: -59.678469985723495 | Exploration: 0.0199934325506 | Step: 128 | LR:0.0011078543
| Reward: -660 | Episode: 989 | Qmax: -59.73948157461066 | Exploration: 0.0199934325506 | Step: 76 | LR:0.0011078543
| Reward: -460 | Episode: 990 | Qmax: -62.15939440046038 | Exploration: 0.0199934325506 | Step: 56 | LR:0.0011078543
| Reward: -800 | Episode: 991 | Qmax: -44.64145779079861 | Exploration: 0.0199934325506 | Step: 90 | LR:0.0011078543
| Reward: -490 | Episode: 992 | Qmax: -52.85031496468237 | Exploration: 0.0199934325506 | Step: 59 | LR:0.0011078543
| Reward: -2000 | Episode: 993 | Qmax: -59.22374803936062 | Exploration: 0.0199934325506 | Step: 199 | LR:0.0011078543
| Reward: -1340 | Episode: 994 | Qmax: -57.90645904011197 | Exploration: 0.0199934325506 | Step: 144 | LR:0.0011078543
| Reward: -1260 | Episode: 995 | Qmax: -57.909226838280176 | Exploration: 0.0199934325506 | Step: 136 | LR:0.0011078543
| Reward: -840 | Episode: 996 | Qmax: -66.96598799685215 | Exploration: 0.0199934325506 | Step: 94 | LR:0.0011078543
| Reward: -370 | Episode: 997 | Qmax: -32.84851122917013 | Exploration: 0.0199934325506 | Step: 47 | LR:0.0011078543
| Reward: -250 | Episode: 998 | Qmax: -33.75419180733817 | Exploration: 0.0199934325506 | Step: 35 | LR:0.0011078543
| Reward: -1540 | Episode: 999 | Qmax: -54.28765074206937 | Exploration: 0.0199934325506 | Step: 155 | LR:0.0011078543
| Reward: -950 | Episode: 1000 | Qmax: -68.72846872238885 | Exploration: 0.0199934325506 | Step: 105 | LR:0.0011078543
| Reward: -1060 | Episode: 1001 | Qmax: -54.285730673342336 | Exploration: 0.0199934325506 | Step: 98 | LR:0.0011078543
| Reward: -2000 | Episode: 1002 | Qmax: -51.262542207037384 | Exploration: 0.0199934325506 | Step: 199 | LR:0.0011078543
| Reward: -210 | Episode: 1003 | Qmax: -30.102504361060358 | Exploration: 0.0199934325506 | Step: 31 | LR:0.0011078543
| Reward: -880 | Episode: 1004 | Qmax: -47.87033385373233 | Exploration: 0.0199934325506 | Step: 89 | LR:0.0011078543
| Reward: -200 | Episode: 1005 | Qmax: -73.27796821594238 | Exploration: 0.0199934325506 | Step: 30 | LR:0.0011078543
| Reward: -950 | Episode: 1006 | Qmax: -63.67257499694824 | Exploration: 0.0199934325506 | Step: 96 | LR:0.0011078543
| Reward: -360 | Episode: 1007 | Qmax: -57.874216079711914 | Exploration: 0.0199934325506 | Step: 46 | LR:0.0011078543
| Reward: -1110 | Episode: 1008 | Qmax: -49.39017256429373 | Exploration: 0.0199934325506 | Step: 121 | LR:0.0011078543
| Reward: -980 | Episode: 1009 | Qmax: -51.11201583014594 | Exploration: 0.0199934325506 | Step: 108 | LR:0.0011078543
| Reward: -450 | Episode: 1010 | Qmax: -67.93473525669263 | Exploration: 0.0199934325506 | Step: 46 | LR:0.0011078543
| Reward: -230 | Episode: 1011 | Qmax: -52.165246443314985 | Exploration: 0.0199934325506 | Step: 33 | LR:0.0011078543
| Reward: -510 | Episode: 1012 | Qmax: -63.516918807733255 | Exploration: 0.0199934325506 | Step: 61 | LR:0.0011078543
| Reward: -830 | Episode: 1013 | Qmax: -60.603993036413705 | Exploration: 0.0199934325506 | Step: 93 | LR:0.0011078543
| Reward: -340 | Episode: 1014 | Qmax: -67.2732942754572 | Exploration: 0.0199934325506 | Step: 44 | LR:0.0011078543
| Reward: -440 | Episode: 1015 | Qmax: -50.72824167322229 | Exploration: 0.0199934325506 | Step: 54 | LR:0.0011078543
| Reward: -600 | Episode: 1016 | Qmax: -42.13071212768555 | Exploration: 0.0199934325506 | Step: 70 | LR:0.0011078543
| Reward: -1050 | Episode: 1017 | Qmax: -64.04063312696374 | Exploration: 0.0199934325506 | Step: 115 | LR:0.0011078543
| Reward: -560 | Episode: 1018 | Qmax: -61.529365597349226 | Exploration: 0.0199934325506 | Step: 66 | LR:0.0011078543
| Reward: -770 | Episode: 1019 | Qmax: -56.46598820302678 | Exploration: 0.0199934325506 | Step: 87 | LR:0.0011078543
| Reward: -930 | Episode: 1020 | Qmax: -72.12994940304061 | Exploration: 0.0199934325506 | Step: 103 | LR:0.0011078543
| Reward: -1270 | Episode: 1021 | Qmax: -56.6674191829932 | Exploration: 0.0199934325506 | Step: 137 | LR:0.0011078543
| Reward: -630 | Episode: 1022 | Qmax: -53.81796003367803 | Exploration: 0.0199934325506 | Step: 73 | LR:0.0011078543
| Reward: -950 | Episode: 1023 | Qmax: -51.09356976463681 | Exploration: 0.0199934325506 | Step: 105 | LR:0.0011078543
| Reward: -220 | Episode: 1024 | Qmax: -23.71940791606903 | Exploration: 0.0199934325506 | Step: 32 | LR:0.0011078543
| Reward: -280 | Episode: 1025 | Qmax: -53.4044764669318 | Exploration: 0.0199934325506 | Step: 38 | LR:0.0011078543
| Reward: -610 | Episode: 1026 | Qmax: -73.1508003557232 | Exploration: 0.0199934325506 | Step: 71 | LR:0.0011078543
| Reward: -890 | Episode: 1027 | Qmax: -58.15636929598722 | Exploration: 0.0199934325506 | Step: 99 | LR:0.0011078543
| Reward: -940 | Episode: 1028 | Qmax: -53.0675063685367 | Exploration: 0.0199934325506 | Step: 95 | LR:0.0011078543
| Reward: -830 | Episode: 1029 | Qmax: -43.22931904946604 | Exploration: 0.0199934325506 | Step: 93 | LR:0.0011078543
| Reward: -830 | Episode: 1030 | Qmax: -59.50042207779423 | Exploration: 0.0199934325506 | Step: 93 | LR:0.0011078543
| Reward: -410 | Episode: 1031 | Qmax: -52.411427666159234 | Exploration: 0.0199934325506 | Step: 51 | LR:0.0011078543
| Reward: -1020 | Episode: 1032 | Qmax: -73.9784608568464 | Exploration: 0.0199934325506 | Step: 112 | LR:0.0011078543
| Reward: -450 | Episode: 1033 | Qmax: -63.40906316583807 | Exploration: 0.0199934325506 | Step: 55 | LR:0.0011078543
| Reward: -300 | Episode: 1034 | Qmax: -31.568465137481688 | Exploration: 0.0199934325506 | Step: 40 | LR:0.0011078543
| Reward: -250 | Episode: 1035 | Qmax: -81.91031287057059 | Exploration: 0.0199934325506 | Step: 35 | LR:0.0011078543
| Reward: -810 | Episode: 1036 | Qmax: -56.60112846290672 | Exploration: 0.0199934325506 | Step: 91 | LR:0.0011078543
| Reward: -470 | Episode: 1037 | Qmax: -56.88216765721639 | Exploration: 0.0199934325506 | Step: 48 | LR:0.0011078543
| Reward: -2000 | Episode: 1038 | Qmax: -48.13192386723044 | Exploration: 0.0199934325506 | Step: 199 | LR:0.0011078543
| Reward: -440 | Episode: 1039 | Qmax: -56.070442058421946 | Exploration: 0.0199934325506 | Step: 54 | LR:0.0011078543
| Reward: -790 | Episode: 1040 | Qmax: -61.95165252685547 | Exploration: 0.0199934325506 | Step: 89 | LR:0.0011078543
| Reward: -680 | Episode: 1041 | Qmax: -39.18830318939992 | Exploration: 0.0199934325506 | Step: 78 | LR:0.0011078543
| Reward: -330 | Episode: 1042 | Qmax: -70.8178877719613 | Exploration: 0.0199934325506 | Step: 43 | LR:0.0011078543
| Reward: -200 | Episode: 1043 | Qmax: -77.11225001017253 | Exploration: 0.0199934325506 | Step: 30 | LR:0.0011078543
| Reward: -710 | Episode: 1044 | Qmax: -57.68786282009549 | Exploration: 0.0199934325506 | Step: 72 | LR:0.0011078543
| Reward: -330 | Episode: 1045 | Qmax: -66.87700812761173 | Exploration: 0.0199934325506 | Step: 43 | LR:0.0011078543
| Reward: -1140 | Episode: 1046 | Qmax: -47.6013452160743 | Exploration: 0.0199934325506 | Step: 124 | LR:0.0011078543
| Reward: -1570 | Episode: 1047 | Qmax: -36.09652842447429 | Exploration: 0.0199934325506 | Step: 167 | LR:0.0011078543
| Reward: -630 | Episode: 1048 | Qmax: -38.08980089997592 | Exploration: 0.0199934325506 | Step: 73 | LR:0.0011078543
| Reward: -470 | Episode: 1049 | Qmax: -52.94384591621265 | Exploration: 0.0199934325506 | Step: 57 | LR:0.0011078543
| Reward: -2000 | Episode: 1050 | Qmax: -60.8642165600954 | Exploration: 0.0199934325506 | Step: 199 | LR:0.0011078543
| Reward: -760 | Episode: 1051 | Qmax: -64.49810161147006 | Exploration: 0.0199934325506 | Step: 86 | LR:0.0011078543
| Reward: -270 | Episode: 1052 | Qmax: -60.52813483573295 | Exploration: 0.0199934325506 | Step: 37 | LR:0.0011078543
| Reward: -910 | Episode: 1053 | Qmax: -60.588207320411605 | Exploration: 0.0199934325506 | Step: 101 | LR:0.0011078543
| Reward: -650 | Episode: 1054 | Qmax: -35.98387018839518 | Exploration: 0.0199934325506 | Step: 66 | LR:0.0011078543
| Reward: -1430 | Episode: 1055 | Qmax: -57.689715765660104 | Exploration: 0.0199934325506 | Step: 153 | LR:0.0011078543
| Reward: -410 | Episode: 1056 | Qmax: -57.97247441609701 | Exploration: 0.0199934325506 | Step: 51 | LR:0.0011078543
| Reward: -590 | Episode: 1057 | Qmax: -39.60948264080545 | Exploration: 0.0199934325506 | Step: 69 | LR:0.0011078543
| Reward: -310 | Episode: 1058 | Qmax: -35.07583953113091 | Exploration: 0.0199934325506 | Step: 41 | LR:0.0011078543
| Reward: -470 | Episode: 1059 | Qmax: -56.9896185356274 | Exploration: 0.0199934325506 | Step: 57 | LR:0.0011078543
| Reward: -680 | Episode: 1060 | Qmax: -60.64501219529372 | Exploration: 0.0199934325506 | Step: 78 | LR:0.0011078543
| Reward: -900 | Episode: 1061 | Qmax: -45.22689651489258 | Exploration: 0.0199934325506 | Step: 100 | LR:0.0011078543
| Reward: -360 | Episode: 1062 | Qmax: -62.054498091987945 | Exploration: 0.0199934325506 | Step: 46 | LR:0.0011078543
| Reward: -2000 | Episode: 1063 | Qmax: -50.41732786169004 | Exploration: 0.0199934325506 | Step: 199 | LR:0.0011078543
| Reward: -720 | Episode: 1064 | Qmax: -56.19843748139172 | Exploration: 0.0199934325506 | Step: 82 | LR:0.0011078543
| Reward: -710 | Episode: 1065 | Qmax: -43.70679643419054 | Exploration: 0.0199934325506 | Step: 81 | LR:0.0011078543
| Reward: -1550 | Episode: 1066 | Qmax: -62.827820864590734 | Exploration: 0.0199934325506 | Step: 165 | LR:0.0011078543
| Reward: -1240 | Episode: 1067 | Qmax: -52.46346430992013 | Exploration: 0.0199934325506 | Step: 134 | LR:0.0011078543
| Reward: -800 | Episode: 1068 | Qmax: -37.428194870183496 | Exploration: 0.0199934325506 | Step: 81 | LR:0.0011078543
| Reward: -580 | Episode: 1069 | Qmax: -58.33453905784478 | Exploration: 0.0199934325506 | Step: 59 | LR:0.0011078543
| Reward: -350 | Episode: 1070 | Qmax: -24.113092041015626 | Exploration: 0.0199934325506 | Step: 45 | LR:0.0011078543
| Reward: -910 | Episode: 1071 | Qmax: -44.83479868067373 | Exploration: 0.0199934325506 | Step: 101 | LR:0.0011078543
| Reward: -270 | Episode: 1072 | Qmax: -55.95729353621199 | Exploration: 0.0199934325506 | Step: 37 | LR:0.0011078543
| Reward: -180 | Episode: 1073 | Qmax: -66.8386229106358 | Exploration: 0.0199934325506 | Step: 28 | LR:0.0010856972
| Reward: -1130 | Episode: 1074 | Qmax: -60.24236741104746 | Exploration: 0.0199934325506 | Step: 123 | LR:0.0010856972
| Reward: -550 | Episode: 1075 | Qmax: -40.41770641620342 | Exploration: 0.0199934325506 | Step: 65 | LR:0.0010856972
| Reward: -330 | Episode: 1076 | Qmax: -33.00666897795921 | Exploration: 0.0199934325506 | Step: 43 | LR:0.0010856972
| Reward: -730 | Episode: 1077 | Qmax: -65.70611154027732 | Exploration: 0.0199934325506 | Step: 83 | LR:0.0010856972
| Reward: -740 | Episode: 1078 | Qmax: -44.42699836549305 | Exploration: 0.0199934325506 | Step: 84 | LR:0.0010856972
| Reward: -600 | Episode: 1079 | Qmax: -50.860587092808316 | Exploration: 0.0199934325506 | Step: 70 | LR:0.0010856972
| Reward: -580 | Episode: 1080 | Qmax: -43.32555692336138 | Exploration: 0.0199934325506 | Step: 68 | LR:0.0010856972
| Reward: -290 | Episode: 1081 | Qmax: -23.45880420391376 | Exploration: 0.0199934325506 | Step: 39 | LR:0.0010856972
| Reward: -900 | Episode: 1082 | Qmax: -55.68090618133545 | Exploration: 0.0199934325506 | Step: 100 | LR:0.0010856972
| Reward: -410 | Episode: 1083 | Qmax: -33.99050723805147 | Exploration: 0.0199934325506 | Step: 51 | LR:0.0010856972
| Reward: -160 | Episode: 1084 | Qmax: -51.506679388192985 | Exploration: 0.0199934325506 | Step: 26 | LR:0.0010639832
| Reward: -600 | Episode: 1085 | Qmax: -65.06705856323242 | Exploration: 0.0199934325506 | Step: 70 | LR:0.0010639832
| Reward: -1100 | Episode: 1086 | Qmax: -58.21338622634475 | Exploration: 0.0199934325506 | Step: 111 | LR:0.0010639832
| Reward: -600 | Episode: 1087 | Qmax: -62.743170893469525 | Exploration: 0.0199934325506 | Step: 43 | LR:0.0010639832
| Reward: -2090 | Episode: 1088 | Qmax: -60.355663107867215 | Exploration: 0.0199934325506 | Step: 199 | LR:0.0010639832
| Reward: -620 | Episode: 1089 | Qmax: -58.45033544964261 | Exploration: 0.0199934325506 | Step: 72 | LR:0.0010639832
| Reward: -1430 | Episode: 1090 | Qmax: -55.54631214515835 | Exploration: 0.0199934325506 | Step: 153 | LR:0.0010639832
| Reward: -640 | Episode: 1091 | Qmax: -43.84376098014213 | Exploration: 0.0199934325506 | Step: 74 | LR:0.0010639832
| Reward: -480 | Episode: 1092 | Qmax: -37.31141175894901 | Exploration: 0.0199934325506 | Step: 58 | LR:0.0010639832
| Reward: -1660 | Episode: 1093 | Qmax: -44.83783663402904 | Exploration: 0.0199934325506 | Step: 176 | LR:0.0010639832
| Reward: -570 | Episode: 1094 | Qmax: -61.715214458864125 | Exploration: 0.0199934325506 | Step: 67 | LR:0.0010639832
| Reward: -530 | Episode: 1095 | Qmax: -33.93790538727291 | Exploration: 0.0199934325506 | Step: 63 | LR:0.0010639832
| Reward: -1320 | Episode: 1096 | Qmax: -29.297285983436986 | Exploration: 0.0199934325506 | Step: 133 | LR:0.0010639832
